RESEMAVAL,DISBELIEF,RELATIVISM,SCEPTICISM,AGE,EDUCATION,DEFIANCE,ReligCountry
0.140093,0.333333,0.0,0.22,60,1,0.0,Religious
0.221667,0.886667,0.0,0.33,69,1,0.11,Secular
0.468796,1.0,0.333333,0.22,42,2,0.11,Secular
0.3325,1.0,0.0,0.33,46,2,0.33,Secular
0.40875,0.886667,0.0,0.0,38,2,0.0,Secular
0.3125,0.886667,0.0,0.443333,61,1,0.0,Secular
0.221667,1.0,0.0,0.22,50,2,0.0,Secular
0.327176,0.333333,0.333333,0.22,66,1,0.11,Religious
0.52463,0.776667,1.0,0.0,52,2,0.333333,Secular
0.464167,1.0,0.0,0.33,33,1,0.33,Secular
0.463333,0.886667,0.0,0.33,35,3,0.553333,Secular
0.327454,1.0,0.333333,0.22,67,1,0.443333,Secular
0.290972,1.0,0.333333,0.22,62,0,0.11,Secular
0.177685,1.0,1.0,0.0,67,2,0.22,Secular
0.227917,1.0,0.0,0.33,58,1,0.44,Secular
0.555556,0.886667,0.333333,0.33,26,6,0.553333,Secular
0.228333,1.0,0.0,0.0,60,0,0.11,Secular
0.31125,1.0,0.0,0.0,22,2,0.22,Secular
0.395417,0.886667,0.0,0.22,49,2,0.11,Secular
0.391991,1.0,0.333333,0.33,55,1,0.0,Secular
0.191574,1.0,0.0,0.55,43,2,0.11,Secular
0.378796,0.111111,0.0,0.44,49,3,0.386667,Religious
0.239907,0.886667,0.666667,0.22,57,0,0.0,Secular
0.49713,0.886667,0.666667,0.44,43,2,0.44,Secular
0.288796,1.0,0.666667,0.22,62,1,0.0,Secular
0.334537,0.886667,0.333333,0.0,60,3,0.0,Secular
0.401528,1.0,0.0,0.11,53,2,0.553333,Secular
0.314537,0.831111,0.333333,0.0,55,2,0.0,Secular
0.377685,0.553333,0.0,0.0,52,2,0.0,Secular
0.485417,0.553333,0.333333,0.44,43,2,0.11,Secular
0.314259,1.0,0.333333,0.22,34,2,0.0,Secular
0.367083,1.0,0.0,0.33,31,3,0.663333,Secular
0.376065,0.886667,0.0,0.22,61,3,0.333333,Secular
0.331667,0.886667,0.0,0.33,54,2,0.553333,Secular
0.418426,1.0,0.0,0.33,56,2,0.276667,Secular
0.083333,1.0,0.0,0.0,33,2,0.333333,Secular
0.274213,1.0,0.666667,0.11,39,1,0.0,Secular
0.207083,0.886667,1.0,0.22,50,1,0.386667,Secular
0.31875,1.0,0.666667,0.0,55,1,0.0,Secular
0.645417,1.0,0.0,0.55,44,2,0.11,Secular
0.344352,0.886667,0.0,0.11,51,2,0.22,Secular
0.320787,0.553333,0.333333,0.22,48,2,0.553333,Secular
0.424537,1.0,0.0,0.0,58,2,0.166667,Secular
0.339028,0.831111,1.0,0.11,49,2,0.11,Secular
0.27,0.497778,0.0,0.0,49,2,0.0,Secular
0.332361,1.0,0.0,0.33,51,1,0.33,Secular
0.357546,1.0,0.0,0.22,44,1,0.22,Secular
0.28375,1.0,0.0,0.0,59,1,0.0,Secular
0.339583,0.886667,0.0,0.0,62,1,0.0,Secular
0.458704,0.222222,0.333333,0.22,47,1,0.276667,Religious
0.344352,0.886667,1.0,0.0,65,1,0.0,Secular
0.60375,1.0,0.333333,0.0,67,1,0.11,Secular
0.311667,1.0,0.0,0.11,69,1,0.0,Secular
0.346528,1.0,1.0,0.0,61,0,0.22,Secular
0.159167,0.165556,0.0,0.0,48,2,0.0,Religious
0.395833,0.277778,0.0,0.0,45,1,0.0,Religious
0.360556,1.0,1.0,0.0,61,1,0.166667,Secular
0.305,0.0,0.333333,0.0,48,1,0.0,Religious
0.332778,1.0,0.0,0.44,41,1,0.11,Secular
0.268519,0.886667,0.0,0.0,58,1,0.11,Secular
0.356481,0.776667,0.333333,0.44,56,1,0.11,Secular
0.526944,1.0,0.666667,0.33,52,2,0.0,Secular
0.48213,0.221111,1.0,0.22,34,3,0.166667,Religious
0.386019,0.886667,0.0,0.0,67,1,0.166667,Secular
0.221667,1.0,0.0,0.0,54,1,0.0,Secular
0.270417,0.776667,0.0,0.0,57,1,0.0,Secular
0.31875,1.0,0.666667,0.33,30,1,0.0,Secular
0.301991,0.776667,0.666667,0.22,25,1,0.496667,Secular
0.460231,0.386667,0.0,0.44,32,1,0.11,Secular
0.530093,1.0,1.0,0.11,69,1,0.0,Secular
0.376204,0.886667,1.0,0.0,65,1,0.22,Secular
0.432593,0.166667,0.0,0.22,36,1,0.0,Religious
0.488148,0.886667,0.333333,0.553333,64,2,0.11,Secular
0.369954,1.0,0.0,0.33,24,2,0.443333,Secular
0.224259,1.0,0.0,0.11,52,2,0.276667,Secular
0.2975,0.886667,0.333333,0.0,59,1,0.0,Secular
0.366528,1.0,0.333333,0.22,33,2,0.22,Secular
0.367083,0.886667,0.0,0.0,68,1,0.0,Secular
0.318472,0.886667,1.0,0.22,62,3,0.22,Secular
0.3875,1.0,0.0,0.0,50,1,0.11,Secular
0.318194,1.0,0.333333,0.22,59,1,0.0,Secular
0.520417,0.387778,0.333333,0.44,32,2,0.11,Secular
0.496574,1.0,0.071,0.22,24,1,0.11,Secular
0.399352,0.886667,1.0,0.11,48,2,0.443333,Secular
0.129352,0.497778,0.666667,0.22,58,2,0.276667,Secular
0.314259,1.0,0.333333,0.44,46,1,0.553333,Secular
0.429444,0.166667,0.333333,0.22,53,1,0.11,Religious
0.580741,0.886667,1.0,0.33,33,6,0.11,Secular
0.464167,0.886667,0.0,0.33,57,2,0.496667,Secular
0.46375,1.0,0.0,0.11,67,2,0.11,Secular
0.519583,0.886667,0.0,0.33,56,3,0.44,Secular
0.40875,0.886667,0.0,0.33,49,3,0.553333,Secular
0.296296,0.553333,0.0,0.22,60,3,0.276667,Secular
0.166667,0.886667,0.0,0.22,62,3,0.11,Secular
0.390926,1.0,0.0,0.11,35,3,0.22,Secular
0.3325,1.0,0.0,0.33,61,2,0.22,Secular
0.491528,0.553333,0.0,0.33,56,3,0.606667,Secular
0.310833,0.886667,0.666667,0.22,38,2,0.22,Secular
0.325417,0.443333,0.0,0.11,49,2,0.11,Secular
0.369537,1.0,0.0,0.11,57,3,0.22,Secular
0.478056,0.886667,0.0,0.33,30,6,0.386667,Secular
0.233241,0.166667,0.0,0.0,49,3,0.22,Religious
0.27912,0.886667,0.0,0.33,68,3,0.386667,Secular
0.274769,0.886667,0.0,0.33,61,3,0.276667,Secular
0.29287,0.886667,0.0,0.33,58,3,0.553333,Secular
0.305278,1.0,0.0,0.22,67,2,0.443333,Secular
0.412824,1.0,0.0,0.33,67,2,0.553333,Secular
0.409444,1.0,0.333333,0.0,66,6,0.663333,Secular
0.738148,0.886667,0.0,0.66,41,7,0.773333,Secular
0.429583,0.886667,0.0,0.0,39,3,0.11,Secular
0.311667,0.553333,0.333333,0.33,32,2,0.22,Secular
0.290278,0.165556,0.0,0.22,49,1,0.11,Religious
0.311667,0.886667,0.0,0.11,31,6,0.22,Secular
0.37375,0.0,0.0,0.44,64,2,0.553333,Religious
0.46375,1.0,0.0,0.11,57,3,0.553333,Secular
0.343935,0.165556,0.0,0.22,50,3,0.443333,Religious
0.524213,0.831111,1.0,0.44,31,6,0.496667,Secular
0.441157,0.886667,0.0,0.22,66,3,0.443333,Secular
0.82963,0.831111,0.0,0.33,28,6,0.44,Secular
0.316574,0.886667,0.0,0.22,66,3,0.663333,Secular
0.452731,0.831111,0.0,0.33,61,3,0.276667,Secular
0.630417,0.831111,0.0,0.0,24,6,0.386667,Secular
0.49875,0.886667,0.0,0.44,43,2,0.443333,Secular
0.536204,0.886667,0.0,0.22,25,7,0.663333,Secular
0.463611,0.386667,0.0,0.22,49,3,0.386667,Secular
0.27463,0.776667,0.0,0.666667,67,2,0.11,Secular
0.260463,0.886667,0.0,0.11,51,2,0.276667,Secular
0.186667,0.886667,0.0,0.44,69,3,0.11,Secular
0.395,1.0,0.0,0.33,26,6,0.386667,Secular
0.48963,0.666667,1.0,0.553333,32,0,0.773333,Secular
0.478056,1.0,0.0,0.0,30,6,0.11,Secular
0.325,1.0,0.0,0.663333,67,2,0.553333,Secular
0.512778,0.886667,0.0,0.22,35,6,0.33,Secular
0.366944,1.0,0.0,0.44,60,3,0.443333,Secular
0.54,0.886667,0.0,0.33,68,3,0.166667,Secular
0.390093,1.0,0.333333,0.33,56,3,0.663333,Secular
0.466481,0.553333,0.333333,0.11,57,3,0.773333,Secular
0.307037,0.886667,0.0,0.22,61,2,0.22,Secular
0.732824,1.0,0.333333,0.11,22,6,0.663333,Secular
0.603611,1.0,0.0,0.663333,61,2,0.553333,Secular
0.2425,0.443333,0.0,0.33,39,6,0.386667,Secular
0.083333,1.0,0.0,0.0,64,3,0.11,Secular
0.166667,0.333333,0.0,0.44,69,2,0.333333,Religious
0.68463,0.886667,0.666667,0.33,35,6,0.663333,Secular
0.25625,0.666667,0.0,0.33,56,3,0.22979,Secular
0.27,0.886667,0.0,0.33,61,3,0.11,Secular
0.2425,1.0,0.0,0.0,42,2,0.276667,Secular
0.268519,1.0,0.333333,0.0,53,1,0.276667,Secular
0.658611,0.553333,0.0,0.33,18,3,0.11,Secular
0.600463,0.886667,0.333333,0.44,35,6,0.33,Secular
0.575139,1.0,0.666667,0.0,26,6,0.386667,Secular
0.249722,0.222222,0.333333,0.0,59,2,0.33,Religious
0.450139,1.0,0.0,0.11,56,2,0.443333,Secular
0.406852,0.886667,0.0,0.0,31,3,0.333333,Secular
0.104167,0.553333,0.0,0.0,62,3,0.0,Secular
0.420185,0.886667,0.333333,0.11,40,3,0.443333,Secular
0.432037,0.886667,0.0,0.11,54,2,0.386667,Secular
0.413519,0.886667,0.0,0.22,55,3,0.663333,Secular
0.570093,1.0,1.0,0.33,27,6,0.22,Secular
0.147593,0.776667,0.333333,0.22,59,3,0.443333,Secular
0.297778,0.886667,0.0,0.22,48,3,0.22,Secular
0.261019,1.0,0.333333,0.11,54,0,0.386667,Secular
0.675509,1.0,0.0,0.22,26,6,0.496667,Secular
0.482824,0.886667,0.0,0.33,37,3,0.553333,Secular
0.304722,1.0,0.666667,0.0,52,2,0.11,Secular
0.559074,0.886667,1.0,0.33,28,6,0.33,Secular
0.38287,0.72,0.0,0.0,33,2,0.333333,Secular
0.337546,1.0,0.333333,0.66,69,6,0.386667,Secular
0.426574,1.0,0.0,0.0,60,0,0.22,Secular
0.449444,0.776667,1.0,0.0,31,3,0.22,Secular
0.484278,0.443333,0.0,0.44,29,3,0.11,Secular
0.505,0.886667,0.0,0.33,29,6,0.663333,Secular
0.503241,0.831111,1.0,0.22,18,3,0.443333,Secular
0.415972,0.443333,0.0,0.33,28,7,0.333333,Secular
0.638194,0.776667,0.0,0.22,29,3,0.443333,Secular
0.512917,0.886667,0.0,0.33,32,6,0.496667,Secular
0.614769,1.0,0.0,0.11,25,6,0.61,Secular
0.554028,0.776667,0.0,0.33,25,3,0.386667,Secular
0.506111,1.0,0.0,0.33,41,6,0.663333,Secular
0.186667,1.0,0.0,0.0,69,0,0.0,Secular
0.52463,0.886667,0.0,0.0,31,6,0.33,Secular
0.442917,0.979,0.0,0.33,37,3,0.276667,Secular
0.508704,0.886667,0.0,0.33,34,7,0.553333,Secular
0.427407,1.0,0.0,0.33,23,3,0.276667,Secular
0.648519,1.0,0.0,0.886667,45,3,0.663333,Secular
0.44088,0.886667,0.333333,0.33,30,6,0.663333,Secular
0.376204,1.0,0.0,0.0,34,6,0.386667,Secular
0.422083,1.0,0.0,0.44,33,6,0.22,Secular
0.534167,0.886667,0.0,0.0,64,3,0.22,Secular
0.45,0.72,0.0,0.33,44,6,0.663333,Secular
0.353333,0.776667,0.0,0.0,41,6,0.22,Secular
0.110833,0.886667,1.0,0.0,57,2,0.386667,Secular
0.25,0.886667,0.0,0.0,60,0,0.0,Secular
0.385463,1.0,0.0,0.11,47,2,0.276667,Secular
0.290417,0.886667,1.0,0.0,67,0,0.386667,Secular
0.228333,0.886667,0.0,0.0,63,2,0.496667,Secular
0.366806,1.0,1.0,0.33,59,2,0.22,Secular
0.404537,0.886667,0.0,0.22,26,3,0.496667,Secular
0.426713,0.666667,0.0,0.22,41,3,0.0,Secular
0.196759,0.333333,0.0,0.33,48,3,0.22,Religious
0.752315,1.0,0.333333,0.33,28,3,0.496667,Secular
0.482269,1.0,0.666667,0.22,30,6,0.166667,Secular
0.186667,0.553333,0.0,0.33,54,1,0.443333,Secular
0.637361,1.0,0.0,0.33,22,6,0.496667,Secular
0.487731,0.276667,0.0,0.44,55,2,0.386667,Religious
0.561944,1.0,0.0,0.11,20,0,0.276667,Secular
0.380417,0.886667,0.0,0.33,62,3,0.166667,Secular
0.512917,0.886667,0.0,0.33,54,2,0.22,Secular
0.44537,0.886667,0.0,0.22,20,6,0.553333,Secular
0.404398,1.0,0.0,0.22,52,3,0.0,Secular
0.376481,0.886667,0.333333,0.0,66,3,0.22,Secular
0.441157,0.886667,0.0,0.33,64,3,0.11,Secular
0.55213,0.322,0.0,0.33,40,3,0.276667,Religious
0.594074,0.776667,0.0,0.22,19,6,0.11,Secular
0.329907,1.0,0.0,0.22,67,0,0.0,Secular
0.357963,0.886667,0.0,0.33,64,2,0.22,Secular
0.415,0.553333,0.0,0.55,49,2,0.22,Secular
0.311667,0.221111,0.0,0.33,69,1,0.553333,Religious
0.215,0.111111,0.0,0.11,68,1,0.22,Religious
0.186667,1.0,0.0,0.33,68,0,0.11,Secular
0.746852,1.0,0.0,0.33,69,1,0.0,Secular
0.308083,0.886667,0.0,0.33,62,1,0.386667,Secular
0.659167,1.0,0.0,0.33,35,6,0.553333,Secular
0.297778,1.0,0.0,0.663333,48,3,0.386667,Secular
0.414352,0.111111,0.666667,0.33,49,2,0.663333,Religious
0.31875,1.0,0.666667,0.0,68,3,0.553333,Secular
0.388333,0.886667,0.0,0.33,34,2,0.496667,Secular
0.705185,0.886667,0.0,0.22,46,6,0.496667,Secular
0.2425,1.0,0.0,0.22,54,2,0.386667,Secular
0.200833,0.886667,0.0,0.22,48,1,0.11,Secular
0.51537,0.555556,0.0,0.33,30,3,0.333333,Secular
0.413102,0.886667,0.0,0.33,58,6,0.553333,Secular
0.311667,1.0,0.0,0.11,47,2,0.386667,Secular
0.484583,0.886667,0.0,0.33,38,6,0.663333,Secular
0.380417,0.886667,0.0,0.0,23,3,0.276667,Secular
0.302685,1.0,0.0,0.22,68,0,0.0,Secular
0.318333,0.886667,0.0,0.33,46,6,0.386667,Secular
0.327593,0.886667,0.0,0.33,59,2,0.276667,Secular
0.339306,1.0,1.0,0.0,19,3,0.22,Secular
0.366806,0.277778,0.0,0.33,43,3,0.553333,Religious
0.317917,1.0,0.0,0.33,37,2,0.11,Secular
0.353611,1.0,0.0,0.11,58,2,0.0,Secular
0.364907,0.886667,0.0,0.33,68,2,0.22,Secular
0.519583,1.0,0.666667,0.773333,66,1,0.663333,Secular
0.311667,0.497778,0.0,0.33,29,2,0.663333,Secular
0.616667,1.0,0.0,0.66,62,3,0.553333,Secular
0.442917,0.166667,0.0,0.33,35,2,0.553333,Religious
0.2975,0.886667,0.0,0.33,67,0,0.22,Secular
0.251481,0.886667,0.0,0.22,60,2,0.22,Secular
0.270278,1.0,0.0,0.55,64,0,0.11,Secular
0.317917,1.0,0.0,0.0,40,3,0.0,Secular
0.376204,1.0,0.0,0.11,21,6,0.553333,Secular
0.560972,0.22,0.0,0.55,34,2,0.386667,Religious
0.578704,0.886667,0.0,0.22,62,2,0.11,Secular
0.418912,1.0,0.333333,0.0,61,2,0.11,Secular
0.5125,0.666667,0.0,0.11,30,6,0.11,Secular
0.380417,1.0,0.0,0.0,47,6,0.11,Secular
0.460093,0.886667,0.333333,0.11,42,3,0.22,Secular
0.501065,0.497778,1.0,0.0,18,3,0.0,Secular
0.311667,1.0,0.0,0.66,62,6,0.33,Secular
0.381111,1.0,1.0,0.33,56,1,0.22,Secular
0.230648,0.332222,0.0,0.11,65,2,0.0,Religious
0.339583,0.886667,0.0,0.22,49,1,0.22,Secular
0.401667,1.0,0.0,0.0,31,3,0.22,Secular
0.320509,1.0,0.333333,0.22,54,6,0.663333,Secular
0.418704,1.0,0.0,0.22,44,3,0.386667,Secular
0.413519,1.0,1.0,0.33,35,2,0.22,Secular
0.27,1.0,0.0,0.22,23,6,0.22,Secular
0.315602,1.0,0.333333,0.11,36,6,0.22,Secular
0.321204,1.0,0.333333,0.22,28,7,0.553333,Secular
0.3125,0.886667,0.0,0.66,49,6,0.22,Secular
0.321204,0.886667,1.0,0.33,40,6,0.33,Secular
0.329769,1.0,0.333333,0.22,54,2,0.22,Secular
0.249167,1.0,0.0,0.22,54,2,0.22,Secular
0.408472,0.555556,0.666667,0.66,36,6,0.443333,Secular
0.33713,0.442222,0.0,0.11,46,6,0.22,Secular
0.479167,0.666667,0.0,0.0,36,3,0.22,Secular
0.262917,0.555556,0.0,0.22,52,1,0.0,Secular
0.409167,1.0,1.0,0.0,45,2,0.22,Secular
0.4225,0.666667,0.0,0.33,40,6,0.333333,Secular
0.354167,0.111111,0.0,0.33,35,6,0.11,Religious
0.496296,0.775556,0.0,0.22,47,6,0.0,Secular
0.335093,0.886667,0.0,0.0,38,6,0.553333,Secular
0.366806,0.776667,0.333333,0.0,42,6,0.22,Secular
0.555,0.776667,1.0,0.0,31,1,0.0,Secular
0.325556,0.666667,0.0,0.33,68,1,0.11,Secular
0.385741,1.0,0.333333,0.0,40,3,0.22,Secular
0.41338,1.0,1.0,0.22,48,2,0.553333,Secular
0.348287,0.886667,0.0,0.33,28,6,0.386667,Secular
0.288519,0.886667,0.666667,0.11,47,2,0.22,Secular
0.437083,1.0,0.0,0.0,34,3,0.0,Secular
0.145,1.0,0.0,0.22,28,3,0.443333,Secular
0.297778,0.276667,0.959,0.33,31,2,0.22,Religious
0.318333,0.886667,0.0,0.33,70,1,0.276667,Secular
0.492361,0.497778,0.0,0.11,47,6,0.0,Secular
0.325,0.886667,0.0,0.0,62,3,0.11,Secular
0.376204,0.497778,0.333333,0.0,28,7,0.553333,Secular
0.38,1.0,0.666667,0.776667,29,3,0.333333,Secular
0.27,1.0,0.333333,0.553333,37,2,0.22,Secular
0.251759,0.497778,0.0,0.0,63,1,0.22,Secular
0.314537,0.276667,1.0,0.22,36,3,0.11,Religious
0.597593,1.0,0.333333,0.0,40,3,0.443333,Secular
0.438843,1.0,0.0,0.11,21,6,0.22,Secular
0.320648,1.0,1.0,0.0,63,1,0.11,Secular
0.632731,1.0,0.0,0.33,26,6,0.663333,Secular
0.339167,0.886667,0.0,0.33,37,2,0.386667,Secular
0.262917,0.444444,0.333333,0.44,32,6,0.443333,Secular
0.408333,0.776667,0.0,0.33,50,1,0.553333,Secular
0.205463,0.276667,1.0,0.33,68,1,0.11,Religious
0.54287,1.0,1.0,0.33,19,2,0.443333,Secular
0.316296,0.386667,0.666667,0.33,40,6,0.22,Secular
0.3675,0.776667,0.333333,0.33,40,2,0.386667,Secular
0.3525,0.886667,0.0,0.33,43,3,0.11,Secular
0.548056,0.886667,0.0,0.33,63,0,0.0,Secular
0.445231,0.775556,0.0,0.44,42,2,0.11,Secular
0.435972,0.775556,0.0,0.11,52,2,0.22,Secular
0.233241,1.0,0.0,0.0,48,1,0.42179,Secular
0.330185,1.0,0.0,0.33,52,1,0.386667,Secular
0.43,1.0,0.0,0.33,44,2,0.553333,Secular
0.131667,0.72,0.0,0.22,47,1,0.11,Secular
0.3525,0.72,0.0,0.0,56,1,0.11,Secular
0.445231,0.72,0.666667,0.55,40,2,0.33,Secular
0.403981,0.776667,0.666667,0.33,31,6,0.553333,Secular
0.307037,0.497778,1.0,0.11,47,1,0.496667,Secular
0.50463,1.0,0.0,0.0,24,1,0.22,Secular
0.380833,1.0,0.333333,0.22,46,2,0.386667,Secular
0.186944,1.0,0.666667,0.22,70,1,0.553333,Secular
0.3325,1.0,0.0,0.44,56,1,0.553333,Secular
0.227917,0.555556,0.0,0.22,52,2,0.22,Secular
0.186944,1.0,1.0,0.776667,50,1,0.33,Secular
0.41787,0.443333,0.333333,0.11,30,3,0.553333,Secular
0.380833,0.886667,0.333333,0.44,40,3,0.553333,Secular
0.54287,0.888889,0.333333,0.33,27,6,0.22,Secular
0.40875,1.0,0.333333,0.33,37,2,0.443333,Secular
0.438704,1.0,0.0,0.22,51,2,0.22,Secular
0.403981,1.0,0.0,0.0,63,1,0.11,Secular
0.339583,1.0,0.0,0.22,27,6,0.22,Secular
0.159167,1.0,0.0,0.44,56,2,0.553333,Secular
0.3675,1.0,0.0,0.0,64,1,0.11,Secular
0.389676,1.0,0.0,0.22,31,3,0.666667,Secular
0.325,1.0,0.0,0.44,52,1,0.22,Secular
0.441157,1.0,0.0,0.0,56,2,0.606667,Secular
0.342315,0.111111,0.0,0.0,64,0,0.11,Religious
0.449861,1.0,0.333333,0.0,49,2,0.11,Secular
0.186667,0.886667,0.0,0.44,51,2,0.386667,Secular
0.339167,0.886667,0.333333,0.33,29,6,0.553333,Secular
0.600324,0.886667,0.666667,0.33,41,6,0.443333,Secular
0.415139,1.0,0.333333,0.33,39,3,0.22,Secular
0.478611,0.831111,0.0,0.0,37,6,0.11,Secular
0.298333,0.775556,0.333333,0.22,48,1,0.11,Secular
0.363148,1.0,1.0,0.11,43,6,0.11,Secular
0.427963,0.497778,0.0,0.22,66,1,0.11,Secular
0.325833,1.0,1.0,0.0,46,3,0.22,Secular
0.394167,1.0,0.333333,0.33,39,3,0.553333,Secular
0.335093,0.221111,0.333333,0.33,35,3,0.33,Religious
0.255833,1.0,0.333333,0.33,68,1,0.553333,Secular
0.27,0.776667,0.0,0.33,47,2,0.11,Secular
0.2975,1.0,0.0,0.0,66,2,0.443333,Secular
0.426991,1.0,0.0,0.33,34,6,0.22,Secular
0.279537,0.276667,1.0,0.33,50,1,0.386667,Religious
0.479954,0.666667,0.0,0.33,39,3,0.22,Secular
0.288796,0.5,1.0,0.22,69,1,0.22,Secular
0.399074,1.0,0.0,0.33,47,2,0.553333,Secular
0.366667,1.0,0.666667,0.11,64,3,0.276667,Secular
0.31588,0.831111,0.0,0.0,58,1,0.44,Secular
0.353333,1.0,0.0,0.22,37,3,0.553333,Secular
0.2975,1.0,0.333333,0.0,50,1,0.553333,Secular
0.380833,0.886667,0.0,0.33,54,1,0.22,Secular
0.574861,1.0,0.0,0.0,29,3,0.22,Secular
0.4225,0.553333,0.333333,0.22,51,2,0.33,Secular
0.491111,1.0,0.666667,0.33,48,0,0.11,Secular
0.46963,1.0,0.0,0.22,30,6,0.22,Secular
0.407407,0.666667,0.333333,0.0,60,2,0.166667,Secular
0.61287,1.0,0.333333,0.22,53,3,0.22,Secular
0.38,0.886667,0.0,0.33,47,2,0.496667,Secular
0.491528,1.0,0.333333,0.33,40,2,0.386667,Secular
0.311667,0.886667,0.0,0.33,48,2,0.33,Secular
0.262917,0.666667,0.0,0.0,53,1,0.22,Secular
0.194167,1.0,0.0,0.33,35,6,0.11,Secular
0.255417,0.111111,0.0,0.33,31,2,0.553333,Religious
0.372407,0.553333,0.333333,0.22,30,6,0.166667,Secular
0.325,1.0,0.0,0.0,48,1,0.22,Secular
0.36,1.0,0.0,0.0,63,2,0.0,Secular
0.482269,1.0,0.0,0.33,34,2,0.276667,Secular
0.332083,1.0,0.0,0.22,65,3,0.33,Secular
0.452176,0.886667,1.0,0.22,55,3,0.11,Secular
0.415,1.0,0.0,0.55,46,2,0.22,Secular
0.380417,1.0,0.333333,0.22,27,3,0.553333,Secular
0.4225,1.0,0.666667,0.33,27,6,0.22,Secular
0.334398,0.886667,0.0,0.33,43,6,0.553333,Secular
0.380417,0.886667,0.0,0.33,30,6,0.38944,Secular
0.457361,0.886667,0.666667,0.33,52,2,0.11,Secular
0.241667,0.886667,0.0,0.22,66,2,0.22,Secular
0.475602,0.886667,0.0,0.22,42,3,0.22,Secular
0.454491,0.886667,0.0,0.33,39,2,0.22,Secular
0.279259,0.886667,0.0,0.22,42,1,0.22,Secular
0.360833,1.0,0.333333,0.44,20,6,0.11,Secular
0.646204,1.0,0.666667,0.33,45,6,0.386667,Secular
0.542731,1.0,0.333333,0.0,26,6,0.276667,Secular
0.339444,0.886667,0.0,0.0,36,6,0.22,Secular
0.31125,0.886667,0.0,0.55,45,2,0.33,Secular
0.366528,1.0,0.0,0.33,48,3,0.22,Secular
0.290833,0.886667,0.0,0.33,27,3,0.496667,Secular
0.399213,1.0,0.0,0.553333,51,2,0.11,Secular
0.445231,0.886667,0.0,0.11,40,6,0.22,Secular
0.317917,0.886667,0.0,0.0,34,2,0.496667,Secular
0.251204,0.886667,0.0,0.0,68,3,0.22,Secular
0.417731,1.0,0.333333,0.22,48,3,0.22,Secular
0.787407,1.0,0.0,0.55,19,3,0.496667,Secular
0.34625,0.886667,0.0,0.0,55,0,0.0,Secular
0.442917,0.666667,0.0,0.553333,43,1,0.0,Secular
0.255833,1.0,0.0,0.0,68,2,0.0,Secular
0.595556,1.0,0.0,0.55,53,3,0.386667,Secular
0.492222,0.275556,0.333333,0.11,50,3,0.663333,Religious
0.36,1.0,0.0,0.0,38,2,0.0,Secular
0.330046,0.886667,0.333333,0.33,39,2,0.386667,Secular
0.477222,0.11,0.0,0.11,55,3,0.11,Religious
0.497407,0.776667,0.0,0.11,38,3,0.11,Secular
0.353333,0.886667,0.0,0.0,35,6,0.11,Secular
0.325833,1.0,0.333333,0.55,45,3,0.386667,Secular
0.380417,1.0,0.0,0.0,62,3,0.386667,Secular
0.515093,1.0,0.0,0.22,35,6,0.553333,Secular
0.352917,0.886667,0.0,0.11,42,6,0.22,Secular
0.676574,1.0,0.333333,0.66,29,3,0.496667,Secular
0.404537,0.776667,0.0,0.0,67,0,0.443333,Secular
0.497685,1.0,0.0,0.0,43,1,0.0,Secular
0.339167,1.0,0.0,0.33,20,6,0.386667,Secular
0.534167,0.166667,0.0,0.666667,54,1,0.333333,Religious
0.214167,0.166667,1.0,0.0,69,0,0.11,Religious
0.353056,0.886667,0.333333,0.0,64,0,0.11,Secular
0.464167,0.886667,1.0,0.22,47,1,0.553333,Secular
0.48338,1.0,0.666667,0.22,32,6,0.276667,Secular
0.441157,0.886667,0.333333,0.11,35,2,0.22,Secular
0.267685,1.0,0.333333,0.0,42,0,0.22,Secular
0.52625,1.0,0.0,0.0,24,6,0.11,Secular
0.27,1.0,0.0,0.22,44,2,0.386667,Secular
0.194167,0.886667,0.0,0.22,65,0,0.166667,Secular
0.473981,0.886667,0.0,0.33,52,1,0.22,Secular
0.426713,0.61,0.333333,0.0,18,3,0.276667,Secular
0.138333,0.5,0.666667,0.0,54,0,0.0,Secular
0.3875,0.886667,0.0,0.22,37,2,0.386667,Secular
0.522454,1.0,0.0,0.33,36,2,0.606667,Secular
0.172083,1.0,0.0,0.22,27,3,0.443333,Secular
0.385463,0.886667,0.333333,0.0,44,1,0.22,Secular
0.450278,1.0,0.666667,0.55,56,2,0.276667,Secular
0.423056,1.0,0.333333,0.22,67,0,0.11,Secular
0.346389,1.0,0.0,0.0,28,2,0.22,Secular
0.455463,0.886667,0.0,0.0,25,6,0.11,Secular
0.316574,1.0,0.0,0.33,62,2,0.276667,Secular
0.5475,1.0,0.333333,0.666667,49,1,0.0,Secular
0.3325,0.886667,0.333333,0.22,34,2,0.386667,Secular
0.27,0.387778,0.0,0.22,54,2,0.22,Secular
0.520417,0.944444,0.0,0.11,28,3,0.11,Secular
0.53838,1.0,0.0,0.22,26,6,0.33,Secular
0.526667,0.443333,0.0,0.0,19,3,0.11,Secular
0.445509,0.886667,1.0,0.33,29,2,0.22,Secular
0.48787,1.0,1.0,0.0,25,2,0.0,Secular
0.439815,1.0,0.0,0.0,44,2,0.333333,Secular
0.249167,1.0,0.0,0.0,60,0,0.0,Secular
0.200417,0.886667,0.0,0.22,42,2,0.22,Secular
0.380417,0.443333,0.0,0.0,29,2,0.11,Secular
