date,type_end,daily_avg_end,type_exg,daily_avg_exg
2017-01-01,Global ,204.0,Sun Duration,228.0
2017-01-02,Global ,141.64285714285714,Sun Duration,228.0
2017-01-03,Global ,220.42857142857144,Sun Duration,248.25
2017-01-04,Global ,167.92857142857142,Sun Duration,268.5
2017-01-05,Global ,193.92857142857144,Sun Duration,288.75
2017-01-06,Global ,239.0,Sun Duration,309.0
2017-01-07,Global ,202.64285714285717,Sun Duration,329.25
2017-01-08,Global ,137.85714285714286,Sun Duration,349.5
2017-01-09,Global ,47.92857142857143,Sun Duration,369.75
2017-01-10,Global ,215.14285714285717,Sun Duration,390.0
2017-01-11,Global ,232.7142857142857,Sun Duration,492.0
2017-01-12,Global ,221.0,Sun Duration,480.0
2017-01-13,Global ,193.8571428571429,Sun Duration,372.0
2017-01-14,Global ,57.35714285714285,Sun Duration,390.0
2017-01-15,Global ,220.0,Sun Duration,408.0
2017-01-16,Global ,246.14285714285717,Sun Duration,480.0
2017-01-17,Global ,236.8571428571429,Sun Duration,480.0
2017-01-18,Global ,215.28571428571428,Sun Duration,438.0
2017-01-19,Global ,204.64285714285717,Sun Duration,432.0
2017-01-20,Global ,205.78571428571428,Sun Duration,468.0
2017-01-21,Global ,200.0,Sun Duration,360.0
2017-01-22,Global ,253.92857142857144,Sun Duration,492.0
2017-01-23,Global ,267.85714285714283,Sun Duration,510.0
2017-01-24,Global ,247.78571428571428,Sun Duration,498.0
2017-01-25,Global ,129.85714285714286,Sun Duration,78.0
2017-01-26,Global ,152.92857142857142,Sun Duration,180.0
2017-01-27,Global ,89.64285714285714,Sun Duration,42.0
2017-01-28,Global ,121.07142857142856,Sun Duration,48.0
2017-01-29,Global ,278.07142857142856,Sun Duration,510.0
2017-01-30,Global ,237.92857142857144,Sun Duration,279.0
2017-01-31,Global ,139.28571428571428,Sun Duration,48.0
2017-02-01,Global ,159.78571428571428,Sun Duration,288.0
2017-02-02,Global ,286.6428571428572,Sun Duration,528.0
2017-02-03,Global ,304.7142857142857,Sun Duration,540.0
2017-02-04,Global ,206.3571428571429,Sun Duration,300.0
2017-02-05,Global ,303.07142857142856,Sun Duration,540.0
2017-02-06,Global ,278.92857142857144,Sun Duration,522.0
2017-02-07,Global ,315.2142857142857,Sun Duration,552.0
2017-02-08,Global ,196.28571428571428,Sun Duration,252.0
2017-02-09,Global ,208.57142857142856,Sun Duration,450.0
2017-02-10,Global ,301.92857142857144,Sun Duration,540.0
2017-02-11,Global ,291.2857142857143,Sun Duration,540.0
2017-02-12,Global ,189.2142857142857,Sun Duration,240.0
2017-02-13,Global ,222.2142857142857,Sun Duration,312.0
2017-02-14,Global ,138.64285714285714,Sun Duration,60.0
2017-02-15,Global ,229.64285714285717,Sun Duration,96.0
2017-02-16,Global ,151.0,Sun Duration,132.0
2017-02-17,Global ,262.1428571428572,Sun Duration,42.0
2017-02-18,Global ,353.6428571428572,Sun Duration,177.0
2017-02-19,Global ,361.3571428571428,Sun Duration,312.0
2017-02-20,Global ,362.2857142857143,Sun Duration,447.0
2017-02-21,Global ,340.57142857142856,Sun Duration,582.0
2017-02-22,Global ,186.3571428571429,Sun Duration,222.0
2017-02-23,Global ,318.2142857142857,Sun Duration,582.0
2017-02-24,Global ,344.6428571428572,Sun Duration,582.0
2017-02-25,Global ,356.57142857142856,Sun Duration,588.0
2017-02-26,Global ,358.0,Sun Duration,588.0
2017-02-27,Global ,338.7142857142857,Sun Duration,300.0
2017-02-28,Global ,97.71428571428572,Sun Duration,12.0
2017-03-01,Global ,148.14285714285714,Sun Duration,180.0
2017-03-02,Global ,247.7142857142857,Sun Duration,348.0
2017-03-03,Global ,228.57142857142856,Sun Duration,240.0
2017-03-04,Global ,349.7857142857143,Sun Duration,558.0
2017-03-05,Global ,399.2142857142857,Sun Duration,573.0
2017-03-06,Global ,401.1428571428572,Sun Duration,588.0
2017-03-07,Global ,320.42857142857144,Sun Duration,603.0
2017-03-08,Global ,395.4285714285714,Sun Duration,618.0
2017-03-09,Global ,395.5,Sun Duration,582.0
2017-03-10,Global ,269.7857142857143,Sun Duration,438.0
2017-03-11,Global ,277.35714285714283,Sun Duration,438.0
2017-03-12,Global ,199.5,Sun Duration,180.0
2017-03-13,Global ,268.2142857142857,Sun Duration,318.0
2017-03-14,Global ,319.92857142857144,Sun Duration,420.0
2017-03-15,Global ,254.2142857142857,Sun Duration,398.0
2017-03-16,Global ,301.0,Sun Duration,376.0
2017-03-17,Global ,214.8571428571429,Sun Duration,354.0
2017-03-18,Global ,202.28571428571428,Sun Duration,332.0
2017-03-19,Global ,314.92857142857144,Sun Duration,310.0
2017-03-20,Global ,266.7857142857143,Sun Duration,288.0
2017-03-21,Global ,299.85714285714283,Sun Duration,282.0
2017-03-22,Global ,249.07142857142856,Sun Duration,150.0
2017-03-23,Global ,381.3571428571428,Sun Duration,498.0
2017-03-24,Global ,428.8571428571428,Sun Duration,648.0
2017-03-25,Global ,448.2142857142857,Sun Duration,642.0
2017-03-26,Global ,432.2142857142857,Sun Duration,549.6
2017-03-27,Global ,350.57142857142856,Sun Duration,457.2000000000001
2017-03-28,Global ,397.07142857142856,Sun Duration,364.8
2017-03-29,Global ,447.5,Sun Duration,272.4
2017-03-30,Global ,217.0,Sun Duration,180.0
2017-03-31,Global ,456.4285714285714,Sun Duration,582.0
2017-04-01,Global ,318.5,Sun Duration,402.0
2017-04-02,Global ,332.2142857142857,Sun Duration,420.0
2017-04-03,Global ,429.4285714285714,Sun Duration,612.0
2017-04-04,Global ,495.5,Sun Duration,702.0
2017-04-05,Global ,487.5,Sun Duration,660.0
2017-04-06,Global ,498.2142857142857,Sun Duration,648.0
2017-04-07,Global ,357.57142857142856,Sun Duration,510.0
2017-04-08,Global ,396.57142857142856,Sun Duration,498.0
2017-04-09,Global ,258.85714285714283,Sun Duration,162.0
2017-04-10,Global ,456.8571428571428,Sun Duration,630.0
2017-04-11,Global ,441.7857142857143,Sun Duration,522.0
2017-04-12,Global ,156.5,Sun Duration,12.0
2017-04-13,Global ,340.7142857142857,Sun Duration,282.0
2017-04-14,Global ,219.78571428571428,Sun Duration,12.0
2017-04-15,Global ,405.8571428571428,Sun Duration,168.0
2017-04-16,Global ,474.3571428571428,Sun Duration,168.0
2017-04-17,Global ,518.1428571428571,Sun Duration,168.0
2017-04-18,Global ,524.4285714285714,Sun Duration,168.0
2017-04-19,Global ,543.5,Sun Duration,732.0
2017-04-20,Global ,525.0,Sun Duration,690.0
2017-04-21,Global ,493.1428571428572,Sun Duration,660.0
2017-04-22,Global ,503.2142857142857,Sun Duration,690.0
2017-04-23,Global ,392.9285714285714,Sun Duration,432.0
2017-04-24,Global ,438.9285714285714,Sun Duration,510.0
2017-04-25,Global ,562.2857142857143,Sun Duration,732.0
2017-04-26,Global ,442.07142857142856,Sun Duration,558.0
2017-04-27,Global ,504.57142857142856,Sun Duration,642.0
2017-04-28,Global ,553.3571428571429,Sun Duration,732.0
2017-04-29,Global ,534.2142857142857,Sun Duration,732.0
2017-04-30,Global ,450.0,Sun Duration,570.0
2017-05-01,Global ,391.8571428571428,Sun Duration,574.6875
2017-05-02,Global ,530.0714285714286,Sun Duration,579.375
2017-05-03,Global ,561.3571428571429,Sun Duration,584.0625
2017-05-04,Global ,543.9285714285714,Sun Duration,588.75
2017-05-05,Global ,486.7142857142857,Sun Duration,593.4375
2017-05-06,Global ,463.0,Sun Duration,598.125
2017-05-07,Global ,568.2142857142857,Sun Duration,602.8125
2017-05-08,Global ,549.2142857142857,Sun Duration,607.5
2017-05-09,Global ,551.5714285714286,Sun Duration,612.1875
2017-05-10,Global ,561.8571428571429,Sun Duration,616.875
2017-05-11,Global ,577.5714285714286,Sun Duration,621.5625
2017-05-12,Global ,541.4285714285714,Sun Duration,626.25
2017-05-13,Global ,569.4285714285714,Sun Duration,630.9375
2017-05-14,Global ,527.8571428571429,Sun Duration,635.625
2017-05-15,Global ,592.7857142857143,Sun Duration,640.3125
2017-05-16,Global ,576.7857142857143,Sun Duration,645.0
2017-05-17,Global ,559.6428571428571,Sun Duration,649.6875
2017-05-18,Global ,525.4285714285714,Sun Duration,654.375
2017-05-19,Global ,406.7142857142857,Sun Duration,659.0625
2017-05-20,Global ,407.0,Sun Duration,663.75
2017-05-21,Global ,543.4285714285714,Sun Duration,668.4375
2017-05-22,Global ,571.5,Sun Duration,673.125
2017-05-23,Global ,449.4285714285714,Sun Duration,677.8125
2017-05-24,Global ,600.9285714285714,Sun Duration,682.5
2017-05-25,Global ,539.0714285714286,Sun Duration,687.1875
2017-05-26,Global ,599.4285714285714,Sun Duration,691.875
2017-05-27,Global ,575.7857142857143,Sun Duration,696.5625
2017-05-28,Global ,608.9285714285714,Sun Duration,701.25
2017-05-29,Global ,579.7142857142857,Sun Duration,705.9375
2017-05-30,Global ,584.0714285714286,Sun Duration,710.625
2017-05-31,Global ,610.4285714285714,Sun Duration,715.3125
2017-06-01,Global ,540.4285714285714,Sun Duration,720.0
2017-06-02,Global ,607.8571428571429,Sun Duration,780.0
2017-06-03,Global ,584.5714285714286,Sun Duration,750.0
2017-06-04,Global ,590.2142857142857,Sun Duration,792.0
2017-06-05,Global ,600.7142857142857,Sun Duration,792.0
2017-06-06,Global ,606.4285714285714,Sun Duration,792.0
2017-06-07,Global ,600.9285714285714,Sun Duration,792.0
2017-06-08,Global ,591.2142857142857,Sun Duration,792.0
2017-06-09,Global ,576.4285714285714,Sun Duration,780.0
2017-06-10,Global ,608.0714285714286,Sun Duration,732.0
2017-06-11,Global ,605.2142857142857,Sun Duration,708.0
2017-06-12,Global ,602.5714285714286,Sun Duration,768.0
2017-06-13,Global ,584.2142857142857,Sun Duration,768.0
2017-06-14,Global ,513.5,Sun Duration,612.0
2017-06-15,Global ,543.7142857142857,Sun Duration,750.0
2017-06-16,Global ,601.9285714285714,Sun Duration,780.0
2017-06-17,Global ,599.7142857142857,Sun Duration,762.0
2017-06-18,Global ,602.0714285714286,Sun Duration,798.0
2017-06-19,Global ,587.2857142857143,Sun Duration,792.0
2017-06-20,Global ,567.2857142857143,Sun Duration,750.0
2017-06-21,Global ,438.57142857142856,Sun Duration,618.0
2017-06-22,Global ,611.4285714285714,Sun Duration,732.0
2017-06-23,Global ,613.2857142857143,Sun Duration,780.0
2017-06-24,Global ,614.7857142857143,Sun Duration,798.0
2017-06-25,Global ,623.7857142857143,Sun Duration,798.0
2017-06-26,Global ,610.0,Sun Duration,798.0
2017-06-27,Global ,604.0714285714286,Sun Duration,798.0
2017-06-28,Global ,625.0,Sun Duration,798.0
2017-06-29,Global ,624.6428571428571,Sun Duration,780.0
2017-06-30,Global ,607.1428571428571,Sun Duration,798.0
2017-07-01,Global ,606.0,Sun Duration,798.0
2017-07-02,Global ,569.1428571428571,Sun Duration,708.0
2017-07-03,Global ,585.5,Sun Duration,780.0
2017-07-04,Global ,598.1428571428571,Sun Duration,792.0
2017-07-05,Global ,583.5714285714286,Sun Duration,750.0
2017-07-06,Global ,486.07142857142856,Sun Duration,552.0
2017-07-07,Global ,543.4285714285714,Sun Duration,612.0
2017-07-08,Global ,605.3571428571429,Sun Duration,750.0
2017-07-09,Global ,605.4285714285714,Sun Duration,750.0
2017-07-10,Global ,587.2857142857143,Sun Duration,798.0
2017-07-11,Global ,514.8571428571429,Sun Duration,552.0
2017-07-12,Global ,540.6428571428571,Sun Duration,648.0
2017-07-13,Global ,581.0,Sun Duration,720.0
2017-07-14,Global ,606.6428571428571,Sun Duration,798.0
2017-07-15,Global ,608.9285714285714,Sun Duration,798.0
2017-07-16,Global ,601.6428571428571,Sun Duration,798.0
2017-07-17,Global ,559.8571428571429,Sun Duration,750.0
2017-07-18,Global ,592.5714285714286,Sun Duration,732.0
2017-07-19,Global ,595.0714285714286,Sun Duration,780.0
2017-07-20,Global ,545.7142857142857,Sun Duration,738.0
2017-07-21,Global ,532.1428571428571,Sun Duration,618.0
2017-07-22,Global ,515.5714285714286,Sun Duration,690.0
2017-07-23,Global ,556.8571428571429,Sun Duration,648.0
2017-07-24,Global ,553.0714285714286,Sun Duration,732.0
2017-07-25,Global ,568.0,Sun Duration,762.0
2017-07-26,Global ,555.3571428571429,Sun Duration,750.0
2017-07-27,Global ,547.7857142857143,Sun Duration,720.0
2017-07-28,Global ,538.3571428571429,Sun Duration,720.0
2017-07-29,Global ,568.5714285714286,Sun Duration,732.0
2017-07-30,Global ,564.2857142857143,Sun Duration,732.0
2017-07-31,Global ,580.4285714285714,Sun Duration,768.0
2017-08-01,Global ,580.3571428571429,Sun Duration,780.0
2017-08-02,Global ,588.7857142857143,Sun Duration,738.0
2017-08-03,Global ,541.3571428571429,Sun Duration,736.6153846153846
2017-08-04,Global ,565.8571428571429,Sun Duration,735.2307692307693
2017-08-05,Global ,554.3571428571429,Sun Duration,733.8461538461539
2017-08-06,Global ,531.7142857142857,Sun Duration,732.4615384615386
2017-08-07,Global ,538.7857142857143,Sun Duration,731.0769230769231
2017-08-08,Global ,406.3571428571428,Sun Duration,729.6923076923077
2017-08-09,Global ,533.1428571428571,Sun Duration,728.3076923076924
2017-08-10,Global ,491.7857142857143,Sun Duration,726.9230769230769
2017-08-11,Global ,527.0714285714286,Sun Duration,725.5384615384615
2017-08-12,Global ,535.1428571428571,Sun Duration,724.1538461538462
2017-08-13,Global ,534.2142857142857,Sun Duration,722.769230769231
2017-08-14,Global ,522.7142857142857,Sun Duration,721.3846153846155
2017-08-15,Global ,526.7857142857143,Sun Duration,720.0
2017-08-16,Global ,528.5714285714286,Sun Duration,718.6153846153848
2017-08-17,Global ,460.2857142857143,Sun Duration,717.2307692307693
2017-08-18,Global ,511.3571428571428,Sun Duration,715.8461538461538
2017-08-19,Global ,521.6428571428571,Sun Duration,714.4615384615385
2017-08-20,Global ,494.7142857142857,Sun Duration,713.0769230769231
2017-08-21,Global ,448.2142857142857,Sun Duration,711.6923076923077
2017-08-22,Global ,490.4285714285714,Sun Duration,710.3076923076924
2017-08-23,Global ,493.2142857142857,Sun Duration,708.9230769230769
2017-08-24,Global ,475.5,Sun Duration,707.5384615384617
2017-08-25,Global ,487.7857142857143,Sun Duration,706.1538461538462
2017-08-26,Global ,531.5,Sun Duration,704.7692307692307
2017-08-27,Global ,537.5714285714286,Sun Duration,703.3846153846154
2017-08-28,Global ,508.1428571428572,Sun Duration,702.0
2017-08-29,Global ,529.5714285714286,Sun Duration,690.0
2017-08-30,Global ,513.9285714285714,Sun Duration,678.0
2017-08-31,Global ,443.7857142857143,Sun Duration,540.0
2017-09-01,Global ,427.6428571428572,Sun Duration,558.0
2017-09-02,Global ,487.7857142857143,Sun Duration,672.0
2017-09-03,Global ,481.3571428571428,Sun Duration,690.0
2017-09-04,Global ,419.07142857142856,Sun Duration,648.0
2017-09-05,Global ,494.2142857142857,Sun Duration,669.0
2017-09-06,Global ,507.7857142857143,Sun Duration,690.0
2017-09-07,Global ,500.6428571428572,Sun Duration,618.0
2017-09-08,Global ,485.0,Sun Duration,678.0
2017-09-09,Global ,463.0,Sun Duration,672.0
2017-09-10,Global ,474.7857142857143,Sun Duration,618.0
2017-09-11,Global ,485.4285714285714,Sun Duration,690.0
2017-09-12,Global ,482.1428571428572,Sun Duration,672.0
2017-09-13,Global ,466.57142857142856,Sun Duration,621.0
2017-09-14,Global ,412.57142857142856,Sun Duration,570.0
2017-09-15,Global ,400.2142857142857,Sun Duration,468.0
2017-09-16,Global ,407.4285714285714,Sun Duration,642.0
2017-09-17,Global ,458.3571428571428,Sun Duration,672.0
2017-09-18,Global ,439.6428571428572,Sun Duration,672.0
2017-09-19,Global ,435.5,Sun Duration,648.0
2017-09-20,Global ,400.7857142857143,Sun Duration,552.0
2017-09-21,Global ,364.2142857142857,Sun Duration,438.0
2017-09-22,Global ,332.85714285714283,Sun Duration,480.0
2017-09-23,Global ,383.9285714285714,Sun Duration,600.0
2017-09-24,Global ,387.5,Sun Duration,582.0
2017-09-25,Global ,390.2142857142857,Sun Duration,600.0
2017-09-26,Global ,346.2857142857143,Sun Duration,522.0
2017-09-27,Global ,400.6428571428572,Sun Duration,648.0
2017-09-28,Global ,424.0,Sun Duration,648.0
2017-09-29,Global ,395.2142857142857,Sun Duration,612.0
2017-09-30,Global ,405.2142857142857,Sun Duration,600.0
2017-10-01,Global ,422.2857142857143,Sun Duration,630.0
2017-10-02,Global ,399.2857142857143,Sun Duration,627.1764705882352
2017-10-03,Global ,405.0,Sun Duration,624.3529411764706
2017-10-04,Global ,377.7142857142857,Sun Duration,621.5294117647059
2017-10-05,Global ,302.42857142857144,Sun Duration,618.7058823529412
2017-10-06,Global ,403.07142857142856,Sun Duration,615.8823529411765
2017-10-07,Global ,391.57142857142856,Sun Duration,613.0588235294118
2017-10-08,Global ,290.85714285714283,Sun Duration,610.2352941176471
2017-10-09,Global ,208.14285714285717,Sun Duration,607.4117647058824
2017-10-10,Global ,351.85714285714283,Sun Duration,604.5882352941176
2017-10-11,Global ,317.85714285714283,Sun Duration,601.7647058823529
2017-10-12,Global ,376.2857142857143,Sun Duration,598.9411764705883
2017-10-13,Global ,349.07142857142856,Sun Duration,596.1176470588235
2017-10-14,Global ,374.3571428571428,Sun Duration,593.2941176470588
2017-10-15,Global ,373.7142857142857,Sun Duration,590.470588235294
2017-10-16,Global ,345.92857142857144,Sun Duration,587.6470588235294
2017-10-17,Global ,353.85714285714283,Sun Duration,584.8235294117646
2017-10-18,Global ,358.35714285714283,Sun Duration,582.0
2017-10-19,Global ,342.92857142857144,Sun Duration,582.0
2017-10-20,Global ,294.35714285714283,Sun Duration,570.0
2017-10-21,Global ,321.92857142857144,Sun Duration,528.0
2017-10-22,Global ,338.07142857142856,Sun Duration,570.0
2017-10-23,Global ,323.2142857142857,Sun Duration,582.0
2017-10-24,Global ,300.7142857142857,Sun Duration,552.0
2017-10-25,Global ,345.1428571428572,Sun Duration,582.0
2017-10-26,Global ,336.85714285714283,Sun Duration,558.0
2017-10-27,Global ,315.57142857142856,Sun Duration,558.0
2017-10-28,Global ,140.64285714285714,Sun Duration,78.0
2017-10-29,Global ,282.07142857142856,Sun Duration,450.0
2017-10-30,Global ,234.28571428571428,Sun Duration,390.0
2017-10-31,Global ,198.28571428571428,Sun Duration,288.0
2017-11-01,Global ,278.6428571428572,Sun Duration,552.0
2017-11-02,Global ,255.5,Sun Duration,408.0
2017-11-03,Global ,257.42857142857144,Sun Duration,498.0
2017-11-04,Global ,225.2142857142857,Sun Duration,378.0
2017-11-05,Global ,218.92857142857144,Sun Duration,420.0
2017-11-06,Global ,263.2142857142857,Sun Duration,462.0
2017-11-07,Global ,295.6428571428572,Sun Duration,498.0
2017-11-08,Global ,214.57142857142856,Sun Duration,300.0
2017-11-09,Global ,193.64285714285717,Sun Duration,102.0
2017-11-10,Global ,289.57142857142856,Sun Duration,522.0
2017-11-11,Global ,221.5,Sun Duration,432.0
2017-11-12,Global ,237.0,Sun Duration,432.0
2017-11-13,Global ,225.42857142857144,Sun Duration,360.0
2017-11-14,Global ,246.42857142857144,Sun Duration,420.0
2017-11-15,Global ,273.6428571428572,Sun Duration,522.0
2017-11-16,Global ,276.92857142857144,Sun Duration,522.0
2017-11-17,Global ,272.7142857142857,Sun Duration,462.0
2017-11-18,Global ,203.78571428571428,Sun Duration,300.0
2017-11-19,Global ,187.7142857142857,Sun Duration,312.0
2017-11-20,Global ,168.07142857142858,Sun Duration,330.0
2017-11-21,Global ,111.57142857142856,Sun Duration,120.0
2017-11-22,Global ,82.35714285714286,Sun Duration,18.0
2017-11-23,Global ,209.2142857142857,Sun Duration,360.0
2017-11-24,Global ,153.71428571428572,Sun Duration,258.0
2017-11-25,Global ,201.7142857142857,Sun Duration,300.0
2017-11-26,Global ,253.5,Sun Duration,291.0
2017-11-27,Global ,205.14285714285717,Sun Duration,282.0
2017-11-28,Global ,231.14285714285717,Sun Duration,438.0
2017-11-29,Global ,137.78571428571428,Sun Duration,210.0
2017-11-30,Global ,255.14285714285717,Sun Duration,492.0
2017-12-01,Global ,250.42857142857144,Sun Duration,492.0
2017-12-02,Global ,253.57142857142856,Sun Duration,492.0
2017-12-03,Global ,261.0,Sun Duration,492.0
2017-12-04,Global ,253.07142857142856,Sun Duration,492.0
2017-12-05,Global ,150.21428571428572,Sun Duration,222.0
2017-12-06,Global ,71.57142857142857,Sun Duration,30.0
2017-12-07,Global ,108.35714285714286,Sun Duration,138.0
2017-12-08,Global ,253.42857142857144,Sun Duration,480.0
2017-12-09,Global ,254.28571428571428,Sun Duration,480.0
2017-12-10,Global ,145.92857142857142,Sun Duration,108.0
2017-12-11,Global ,228.64285714285717,Sun Duration,462.0
2017-12-12,Global ,219.2142857142857,Sun Duration,462.0
2017-12-13,Global ,104.92857142857144,Sun Duration,138.0
2017-12-14,Global ,163.78571428571428,Sun Duration,252.0
2017-12-15,Global ,189.57142857142856,Sun Duration,438.0
2017-12-16,Global ,234.64285714285717,Sun Duration,468.0
2017-12-17,Global ,213.14285714285717,Sun Duration,378.0
2017-12-18,Global ,180.07142857142858,Sun Duration,282.0
2017-12-19,Global ,113.14285714285714,Sun Duration,30.0
2017-12-20,Global ,117.42857142857144,Sun Duration,105.0
2017-12-21,Global ,142.14285714285714,Sun Duration,180.0
2017-12-22,Global ,130.28571428571428,Sun Duration,72.0
2017-12-23,Global ,120.64285714285714,Sun Duration,48.0
2017-12-24,Global ,48.57142857142857,Sun Duration,204.0
2017-12-25,Global ,165.64285714285714,Sun Duration,360.0
2017-12-26,Global ,246.3571428571429,Sun Duration,468.0
2017-12-27,Global ,222.14285714285717,Sun Duration,420.0
2017-12-28,Global ,174.57142857142858,Sun Duration,252.0
2017-12-29,Global ,119.57142857142856,Sun Duration,90.0
2017-12-30,Global ,116.78571428571428,Sun Duration,150.0
2017-12-31,Global ,163.28571428571428,Sun Duration,258.0
2018-01-01,Global ,62.0,Sun Duration,78.0
2018-01-02,Global ,136.28571428571428,Sun Duration,180.0
2018-01-03,Global ,187.57142857142856,Sun Duration,318.0
2018-01-04,Global ,83.85714285714286,Sun Duration,48.0
2018-01-05,Global ,36.142857142857146,Sun Duration,0.0
2018-01-06,Global ,198.42857142857144,Sun Duration,372.0
2018-01-07,Global ,242.3571428571429,Sun Duration,468.0
2018-01-08,Global ,255.3571428571429,Sun Duration,492.0
2018-01-09,Global ,214.07142857142856,Sun Duration,330.0
2018-01-10,Global ,179.14285714285714,Sun Duration,168.0
2018-01-11,Global ,256.92857142857144,Sun Duration,270.0
2018-01-12,Global ,178.5,Sun Duration,372.0
2018-01-13,Global ,252.78571428571428,Sun Duration,492.0
2018-01-14,Global ,179.07142857142858,Sun Duration,288.0
2018-01-15,Global ,171.5,Sun Duration,312.0
2018-01-16,Global ,194.28571428571428,Sun Duration,360.0
2018-01-17,Global ,138.35714285714286,Sun Duration,120.0
2018-01-18,Global ,133.07142857142858,Sun Duration,198.0
2018-01-19,Global ,127.85714285714286,Sun Duration,138.0
2018-01-20,Global ,192.64285714285717,Sun Duration,318.0
2018-01-21,Global ,280.07142857142856,Sun Duration,492.0
2018-01-22,Global ,230.57142857142856,Sun Duration,390.0
2018-01-23,Global ,109.07142857142856,Sun Duration,42.0
2018-01-24,Global ,115.0,Sun Duration,0.0
2018-01-25,Global ,52.35714285714285,Sun Duration,18.0
2018-01-26,Global ,52.85714285714285,Sun Duration,30.0
2018-01-27,Global ,183.92857142857144,Sun Duration,258.0
2018-01-28,Global ,163.07142857142858,Sun Duration,282.0
2018-01-29,Global ,169.64285714285714,Sun Duration,258.0
2018-01-30,Global ,198.7142857142857,Sun Duration,402.0
2018-01-31,Global ,300.07142857142856,Sun Duration,510.0
2018-02-01,Global ,305.2142857142857,Sun Duration,528.0
2018-02-02,Global ,309.7142857142857,Sun Duration,528.0
2018-02-03,Global ,301.1428571428572,Sun Duration,528.0
2018-02-04,Global ,282.07142857142856,Sun Duration,408.0
2018-02-05,Global ,164.92857142857142,Sun Duration,60.0
2018-02-06,Global ,209.8571428571429,Sun Duration,270.0
2018-02-07,Global ,272.0,Sun Duration,498.0
2018-02-08,Global ,193.92857142857144,Sun Duration,180.0
2018-02-09,Global ,272.7857142857143,Sun Duration,342.0
2018-02-10,Global ,234.57142857142856,Sun Duration,228.0
2018-02-11,Global ,103.64285714285714,Sun Duration,224.4
2018-02-12,Global ,163.35714285714286,Sun Duration,220.8
2018-02-13,Global ,212.3571428571429,Sun Duration,217.2
2018-02-14,Global ,231.28571428571428,Sun Duration,213.6
2018-02-15,Global ,229.14285714285717,Sun Duration,210.0
2018-02-16,Global ,297.2142857142857,Sun Duration,438.0
2018-02-17,Global ,77.57142857142857,Sun Duration,255.0
2018-02-18,Global ,143.28571428571428,Sun Duration,72.0
2018-02-19,Global ,279.7142857142857,Sun Duration,342.0
2018-02-20,Global ,300.2142857142857,Sun Duration,330.0
2018-02-21,Global ,330.1428571428572,Sun Duration,492.0
2018-02-22,Global ,340.0,Sun Duration,462.0
2018-02-23,Global ,280.6428571428572,Sun Duration,318.0
2018-02-24,Global ,311.7857142857143,Sun Duration,498.0
2018-02-25,Global ,248.7142857142857,Sun Duration,300.0
2018-02-26,Global ,235.3571428571429,Sun Duration,228.0
2018-02-27,Global ,319.0,Sun Duration,522.0
2018-02-28,Global ,407.1428571428572,Sun Duration,612.0
2018-03-01,Global ,378.2142857142857,Sun Duration,612.0
2018-03-02,Global ,379.6428571428572,Sun Duration,612.0
2018-03-03,Global ,399.0,Sun Duration,612.0
2018-03-04,Global ,367.8571428571428,Sun Duration,540.0
2018-03-05,Global ,373.0,Sun Duration,600.0
2018-03-06,Global ,337.7142857142857,Sun Duration,468.0
2018-03-07,Global ,420.1428571428572,Sun Duration,618.0
2018-03-08,Global ,327.42857142857144,Sun Duration,498.0
2018-03-09,Global ,328.57142857142856,Sun Duration,438.0
2018-03-10,Global ,378.6428571428572,Sun Duration,570.0
2018-03-11,Global ,292.42857142857144,Sun Duration,300.0
2018-03-12,Global ,242.64285714285717,Sun Duration,222.0
2018-03-13,Global ,400.7142857142857,Sun Duration,402.0
2018-03-14,Global ,402.2142857142857,Sun Duration,618.0
2018-03-15,Global ,295.57142857142856,Sun Duration,270.0
2018-03-16,Global ,370.0,Sun Duration,552.0
2018-03-17,Global ,464.5,Sun Duration,642.0
2018-03-18,Global ,400.7142857142857,Sun Duration,552.0
2018-03-19,Global ,446.2142857142857,Sun Duration,630.0
2018-03-20,Global ,439.9285714285714,Sun Duration,570.0
2018-03-21,Global ,458.9285714285714,Sun Duration,648.0
2018-03-22,Global ,451.0,Sun Duration,612.0
2018-03-23,Global ,361.07142857142856,Sun Duration,348.0
2018-03-24,Global ,231.57142857142856,Sun Duration,168.0
2018-03-25,Global ,375.2857142857143,Sun Duration,510.0
2018-03-26,Global ,472.2142857142857,Sun Duration,525.0
2018-03-27,Global ,475.6428571428572,Sun Duration,540.0
2018-03-28,Global ,183.0,Sun Duration,541.875
2018-03-29,Global ,305.5,Sun Duration,543.75
2018-03-30,Global ,202.14285714285717,Sun Duration,545.625
2018-03-31,Global ,488.7142857142857,Sun Duration,547.5
2018-04-01,Global ,450.4285714285714,Sun Duration,549.375
2018-04-02,Global ,490.9285714285714,Sun Duration,551.25
2018-04-03,Global ,293.7142857142857,Sun Duration,553.125
2018-04-04,Global ,514.0,Sun Duration,555.0
2018-04-05,Global ,495.1428571428572,Sun Duration,556.875
2018-04-06,Global ,505.6428571428572,Sun Duration,558.75
2018-04-07,Global ,494.8571428571428,Sun Duration,560.625
2018-04-08,Global ,415.3571428571428,Sun Duration,562.5
2018-04-09,Global ,428.57142857142856,Sun Duration,564.375
2018-04-10,Global ,360.1428571428572,Sun Duration,566.25
2018-04-11,Global ,364.6428571428572,Sun Duration,568.125
2018-04-12,Global ,447.5,Sun Duration,570.0
